12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (12.629664864101152, 19.363135342451358), (22.133750014182453, -10.901101209623068)]
12683.2923315	[(-19.081733907108436, -8.281661740626506), (22.133750014182453, -10.901101209623068), (12.629664864101152, 19.363135342451358)]
